METHOD	FULL_PATH	MODULE	AUTH	ROLE	CONTROLLER_HANDLER	SERVICE	NOTES
POST	/api/v1/picker/devices/return	picker	yes	picker-jwt	ctrl.returnDevice	picker.service	-
POST	/api/v1/picker/devices/upload-condition-photo	picker	yes	picker-jwt	ctrl.uploadDeviceConditionPhoto	picker.service	-
POST	/api/v1/picker/didit/session	picker	yes	picker-jwt	ctrl.createDiditSession	picker.service	-
GET	/api/v1/picker/didit/status	picker	yes	picker-jwt	ctrl.getDiditStatus	picker.service	-
POST	/api/v1/picker/didit/webhook	picker	no	-	ctrl.handleDiditWebhook	picker.service	-
GET	/api/v1/picker/documents	picker	yes	picker-jwt	ctrl.listDocuments	picker.service	-
POST	/api/v1/picker/documents	picker	yes	picker-jwt	ctrl.uploadDocument	picker.service	-
POST	/api/v1/picker/documents/upload	picker	yes	picker-jwt	ctrl.uploadDocument	picker.service	-
GET	/api/v1/picker/faq	picker	no	-	ctrl.listFAQ	picker.service	-
POST	/api/v1/picker/heartbeat	picker	yes	picker-jwt	ctrl.postHeartbeat	picker.service	-
GET	/api/v1/picker/home/summary	picker	yes	picker-jwt	ctrl.getHomeSummary	picker.service	-
GET	/api/v1/picker/incentives/today	picker	partial	picker-jwt;active-picker	ctrl.getIncentivesToday	picker.service	-
POST	/api/v1/picker/issues	picker	yes	picker-jwt	ctrl.reportIssue	picker.service	-
GET	/api/v1/picker/legal/config	picker	no	-	ctrl.getLegalConfig	picker.service	-
GET	/api/v1/picker/legal/privacy	picker	no	-	ctrl.getLegalPrivacy	picker.service	-
GET	/api/v1/picker/legal/terms	picker	no	-	ctrl.getLegalTerms	picker.service	-
GET	/api/v1/picker/locations	picker	yes	picker-jwt	ctrl.getLocations	picker.service	-
GET	/api/v1/picker/locations/:locationId	picker	yes	picker-jwt	ctrl.getLocationById	picker.service	-
GET	/api/v1/picker/locations/current	picker	yes	picker-jwt	ctrl.getCurrentLocation	picker.service	-
POST	/api/v1/picker/locations/ensure-darkstore-verification	picker	yes	picker-jwt	ctrl.ensureDarkstoreVerification	picker.service	-
POST	/api/v1/picker/locations/nearest	picker	yes	picker-jwt	ctrl.getNearestLocation	picker.service	-
POST	/api/v1/picker/locations/save-darkstore-gps	picker	yes	picker-jwt	ctrl.saveDarkstoreGps	picker.service	-
POST	/api/v1/picker/locations/set	picker	yes	picker-jwt	ctrl.setUserLocation	picker.service	-
POST	/api/v1/picker/locations/set-darkstore-from-current	picker	yes	picker-jwt	ctrl.setDarkstoreFromCurrentLocation	picker.service	-
POST	/api/v1/picker/locations/track	picker	yes	picker-jwt	ctrl.trackUserLocation	picker.service	-
POST	/api/v1/picker/locations/validate	picker	yes	picker-jwt	ctrl.validateLocation	picker.service	-
POST	/api/v1/picker/manager/request-otp	picker	yes	picker-jwt	ctrl.requestManagerOtp	picker.service	-
POST	/api/v1/picker/manager/verify-otp	picker	yes	picker-jwt	ctrl.verifyManagerOtp	picker.service	-
GET	/api/v1/picker/notifications	picker	yes	picker-jwt	ctrl.getNotifications	picker.service	-
PUT	/api/v1/picker/notifications/:notificationId/read	picker	yes	picker-jwt	ctrl.markNotificationRead	picker.service	-
PUT	/api/v1/picker/notifications/read-all	picker	yes	picker-jwt	ctrl.markAllNotificationsRead	picker.service	-
POST	/api/v1/picker/onboarding/kit-ack	picker	yes	picker-jwt	ctrl.acknowledgeKit	picker.service	-
GET	/api/v1/picker/onboarding/state	picker	yes	picker-jwt	ctrl.getOnboardingState	picker.service	-
POST	/api/v1/picker/onboarding/submit	picker	yes	picker-jwt	ctrl.submitOnboarding	picker.service	-
GET	/api/v1/picker/performance	picker	yes	picker-jwt	ctrl.getPerformance	picker.service	-
GET	/api/v1/picker/performance/history	picker	yes	picker-jwt	ctrl.getPerformanceHistory	picker.service	-
GET	/api/v1/picker/performance/summary	picker	yes	picker-jwt	ctrl.getPerformanceSummary	picker.service	-
POST	/api/v1/picker/presence/ping	picker	yes	picker-jwt	ctrl.postPresencePing	picker.service	-
GET	/api/v1/picker/profile	picker	yes	picker-jwt	ctrl.getRiderProfile	picker.service	-
PUT	/api/v1/picker/profile	picker	yes	picker-jwt	ctrl.updateRiderProfile	picker.service	-
POST	/api/v1/picker/push-token	picker	yes	picker-jwt	ctrl.registerPushToken	picker.service	-
GET	/api/v1/picker/samples	picker	no	-	ctrl.listSamples	picker.service	-
POST	/api/v1/picker/samples	picker	no	-	ctrl.createSample	picker.service	-
GET	/api/v1/picker/samples/:id	picker	no	-	ctrl.getSampleById	picker.service	-
GET	/api/v1/picker/settings/preferences	picker	yes	picker-jwt	ctrl.getPreferences	picker.service	-
PUT	/api/v1/picker/settings/preferences	picker	yes	picker-jwt	ctrl.updatePreferences	picker.service	-
GET	/api/v1/picker/shared-orders	picker	partial	picker-jwt;active-picker	ctrl.getSharedOrders	picker.service	-
GET	/api/v1/picker/shared-orders/:orderId	picker	partial	picker-jwt;active-picker	ctrl.getSharedOrder	picker.service	-
POST	/api/v1/picker/shared-orders/:orderId/complete	picker	partial	picker-jwt;active-picker	ctrl.completeSharedOrder	picker.service	-
POST	/api/v1/picker/shared-orders/:orderId/proof-photo	picker	partial	picker-jwt;active-picker	ctrl.uploadOrderProofPhoto	picker.service	-
PUT	/api/v1/picker/shared-orders/:orderId/status	picker	partial	picker-jwt;active-picker	ctrl.updateSharedOrderStatus	picker.service	-
GET	/api/v1/picker/shared-orders/assignorders	picker	partial	picker-jwt;active-picker	ctrl.getAssignOrders	picker.service	-
GET	/api/v1/picker/shared-orders/completed	picker	partial	picker-jwt;active-picker	ctrl.getCompletedSharedOrders	picker.service	-
POST	/api/v1/picker/shifts/:shiftId/end	picker	partial	picker-jwt;active-picker	ctrl.endShift	picker.service	-
POST	/api/v1/picker/shifts/:shiftId/start	picker	partial	picker-jwt;active-picker	ctrl.startShift	picker.service	-
GET	/api/v1/picker/shifts/available	picker	yes	picker-jwt	ctrl.listAvailableShifts	picker.service	-
POST	/api/v1/picker/shifts/break/end	picker	partial	picker-jwt;active-picker	ctrl.endBreak	picker.service	-
POST	/api/v1/picker/shifts/break/start	picker	partial	picker-jwt;active-picker	ctrl.startBreak	picker.service	-
POST	/api/v1/picker/shifts/deselect	picker	yes	picker-jwt	ctrl.deselectShift	picker.service	-
POST	/api/v1/picker/shifts/end	picker	partial	picker-jwt;active-picker	ctrl.endShift	picker.service	-
GET	/api/v1/picker/shifts/my	picker	yes	picker-jwt	ctrl.getMyShifts	picker.service	-
GET	/api/v1/picker/shifts/readiness	picker	yes	picker-jwt	ctrl.getShiftReadiness	picker.service	-
POST	/api/v1/picker/shifts/select	picker	yes	picker-jwt	ctrl.selectShift	picker.service	-
POST	/api/v1/picker/shifts/start	picker	partial	picker-jwt;active-picker	ctrl.startShift	picker.service	-
GET	/api/v1/picker/store-otp	picker	yes	picker-jwt	ctrl.getStoreOtp	picker.service	-
GET	/api/v1/picker/stores/nearby	picker	yes	picker-jwt	ctrl.getStoresNearby	picker.service	-
GET	/api/v1/picker/support/chat/messages	picker	yes	picker-jwt	ctrl.getChatMessages	picker.service	-
POST	/api/v1/picker/support/chat/messages	picker	yes	picker-jwt	ctrl.sendChatMessage	picker.service	-
GET	/api/v1/picker/support/tickets	picker	yes	picker-jwt	ctrl.listSupportTickets	picker.service	-
POST	/api/v1/picker/support/tickets	picker	yes	picker-jwt	ctrl.createSupportTicket	picker.service	-
POST	/api/v1/picker/training/assessment	picker	yes	picker-jwt	ctrl.submitTrainingAssessment	picker.service	-
POST	/api/v1/picker/training/complete/:videoId	picker	yes	picker-jwt	ctrl.completeTrainingVideo	picker.service	-
POST	/api/v1/picker/training/modules/:moduleId/complete	picker	yes	picker-jwt	ctrl.completeTrainingModule	picker.service	-
GET	/api/v1/picker/training/progress	picker	yes	picker-jwt	ctrl.getTrainingProgress	picker.service	-
PUT	/api/v1/picker/training/progress	picker	yes	picker-jwt	ctrl.updateTrainingProgress	picker.service	-
GET	/api/v1/picker/training/user-progress	picker	yes	picker-jwt	ctrl.getTrainingUserProgress	picker.service	-
GET	/api/v1/picker/training/videos	picker	no	-	ctrl.listTrainingVideos	picker.service	-
GET	/api/v1/picker/training/videos/:videoId	picker	yes	picker-jwt	ctrl.getTrainingVideoById	picker.service	-
PUT	/api/v1/picker/training/watch-progress	picker	yes	picker-jwt	ctrl.trackWatchProgress	picker.service	-
POST	/api/v1/picker/uploads	picker	yes	picker-jwt	ctrl.uploadFile	picker.service	-
PUT	/api/v1/picker/user/location-type	picker	yes	picker-jwt	ctrl.setLocationType	picker.service	-
GET	/api/v1/picker/user/profile	picker	yes	picker-jwt	ctrl.getProfile	picker.service	-
PUT	/api/v1/picker/user/profile	picker	yes	picker-jwt	ctrl.updateProfile	picker.service	-
GET	/api/v1/picker/user/profile/contract	picker	yes	picker-jwt	ctrl.getUserContract	picker.service	-
PUT	/api/v1/picker/user/profile/contract	picker	yes	picker-jwt	ctrl.updateUserContract	picker.service	-
GET	/api/v1/picker/user/profile/employment	picker	yes	picker-jwt	ctrl.getEmployment	picker.service	-
PUT	/api/v1/picker/user/profile/employment	picker	yes	picker-jwt	ctrl.updateEmployment	picker.service	-
GET	/api/v1/picker/user/profile/link-status	picker	yes	picker-jwt	ctrl.getLinkStatus	picker.service	-
GET	/api/v1/picker/user/profile/overview	picker	yes	picker-jwt	ctrl.getProfileOverview	picker.service	-
PUT	/api/v1/picker/user/upi	picker	yes	picker-jwt	ctrl.setUpi	picker.service	-
POST	/api/v1/picker/verify/face	picker	yes	picker-jwt	ctrl.verifyFace	picker.service	-
GET	/api/v1/picker/wallet	picker	yes	picker-jwt	ctrl.getWallet	picker.service	-
GET	/api/v1/picker/wallet/balance	picker	yes	picker-jwt	ctrl.getWalletBalance	picker.service	-
POST	/api/v1/picker/wallet/deposit	picker	partial	picker-jwt;active-picker	ctrl.recordCashDeposit	picker.service	-
GET	/api/v1/picker/wallet/earnings-breakdown	picker	yes	picker-jwt	ctrl.getEarningsBreakdown	picker.service	-
GET	/api/v1/picker/wallet/history	picker	yes	picker-jwt	ctrl.getWalletHistory	picker.service	-
GET	/api/v1/picker/wallet/transactions	picker	yes	picker-jwt	ctrl.getTransactions	picker.service	-
GET	/api/v1/picker/wallet/transactions/:transactionId	picker	yes	picker-jwt	ctrl.getTransactionById	picker.service	-
POST	/api/v1/picker/wallet/withdraw	picker	yes	picker-jwt	ctrl.requestWithdrawal	picker.service	-
GET	/api/v1/picker/wallet/withdrawal-requests/:requestId	picker	yes	picker-jwt	ctrl.getWithdrawalRequest	picker.service	-
GET	/api/v1/picker/work-locations	picker	no	-	ctrl.listWorkLocations	picker.service	-
GET	/api/v1/production/health	production	yes	hhd-jwt	inline-handler	-	-
GET	/api/v1/rider	rider	yes	admin-jwt	ctrl.listRiders	rider.service	-
POST	/api/v1/rider	rider	yes	admin-jwt	ctrl.createRider	rider.service	-
GET	/api/v1/rider/:riderId	rider	yes	admin-jwt	ctrl.getRiderById	rider.service	-
PUT	/api/v1/rider/:riderId	rider	yes	admin-jwt	ctrl.updateRider	rider.service	-
GET	/api/v1/rider/:riderId/compliance	rider	yes	admin-jwt	ctrl.getRiderCompliance	rider.service	-
GET	/api/v1/rider/:riderId/contract	rider	yes	admin-jwt	ctrl.getRiderContract	rider.service	-
GET	/api/v1/rider/:riderId/location	rider	yes	admin-jwt	ctrl.getRiderLocation	rider.service	-
GET	/api/v1/rider/:riderId/shifts	rider	yes	admin-jwt	ctrl.listRiderShifts	rider.service	-
GET	/api/v1/rider/:riderId/training	rider	yes	admin-jwt	ctrl.getRiderTraining	rider.service	-
GET	/api/v1/rider/audit/logs	rider	yes	admin-jwt	ctrl.listAuditLogs	rider.service	-
GET	/api/v1/rider/compliance	rider	yes	admin-jwt	ctrl.listCompliance	rider.service	-
GET	/api/v1/rider/compliance/:riderId	rider	yes	admin-jwt	ctrl.getRiderCompliance	rider.service	-
POST	/api/v1/rider/compliance/:riderId/suspend	rider	yes	admin-jwt	ctrl.suspendRider	rider.service	-
POST	/api/v1/rider/compliance/:riderId/unsuspend	rider	yes	admin-jwt	ctrl.unsuspendRider	rider.service	-
GET	/api/v1/rider/contracts	rider	yes	admin-jwt	ctrl.listContracts	rider.service	-
GET	/api/v1/rider/contracts/:riderId	rider	yes	admin-jwt	ctrl.getRiderContract	rider.service	-
POST	/api/v1/rider/contracts/:riderId/renew	rider	yes	admin-jwt	ctrl.renewContract	rider.service	-
POST	/api/v1/rider/contracts/:riderId/terminate	rider	yes	admin-jwt	ctrl.terminateContract	rider.service	-
GET	/api/v1/rider/dashboard/counts	rider	yes	admin-jwt	ctrl.getDashboardCounts	rider.service	-
POST	/api/v1/rider/dispatch/assign	rider	yes	admin-jwt	ctrl.assignOrder	rider.service	-
POST	/api/v1/rider/dispatch/auto-assign	rider	yes	admin-jwt	ctrl.autoAssignOrders	rider.service	-
GET	/api/v1/rider/dispatch/auto-assign/rules	rider	yes	admin-jwt	ctrl.getAutoAssignRules	rider.service	-
PUT	/api/v1/rider/dispatch/auto-assign/rules	rider	yes	admin-jwt	ctrl.updateAutoAssignRule	rider.service	-
POST	/api/v1/rider/dispatch/batch-assign	rider	yes	admin-jwt	ctrl.batchAssignOrders	rider.service	-
POST	/api/v1/rider/dispatch/cluster-metrics	rider	yes	admin-jwt	ctrl.computeClusterMetrics	rider.service	-
GET	/api/v1/rider/dispatch/clusters	rider	yes	admin-jwt	ctrl.listClusters	rider.service	-
POST	/api/v1/rider/dispatch/clusters	rider	yes	admin-jwt	ctrl.saveClusters	rider.service	-
DELETE	/api/v1/rider/dispatch/clusters/:clusterId	rider	yes	admin-jwt	ctrl.deleteCluster	rider.service	-
POST	/api/v1/rider/dispatch/clusters/:clusterId/assign	rider	yes	admin-jwt	ctrl.assignCluster	rider.service	-
PUT	/api/v1/rider/dispatch/clusters/:clusterId/orders	rider	yes	admin-jwt	ctrl.updateClusterOrders	rider.service	-
GET	/api/v1/rider/dispatch/group-delivery	rider	yes	admin-jwt	ctrl.listGroupDeliveryOrders	rider.service	-
GET	/api/v1/rider/dispatch/group-delivery/filter-options	rider	yes	admin-jwt	ctrl.getGroupDeliveryFilterOptions	rider.service	-
GET	/api/v1/rider/dispatch/group-orders	rider	yes	admin-jwt	ctrl.groupOrders	rider.service	-
POST	/api/v1/rider/dispatch/manual-order	rider	yes	admin-jwt	ctrl.createManualOrder	rider.service	-
GET	/api/v1/rider/dispatch/map	rider	yes	admin-jwt	ctrl.getMapData	rider.service	-
GET	/api/v1/rider/dispatch/map/orders	rider	yes	admin-jwt	ctrl.getMapOrders	rider.service	-
GET	/api/v1/rider/dispatch/map/riders	rider	yes	admin-jwt	ctrl.getMapRiders	rider.service	-
GET	/api/v1/rider/dispatch/orders/:orderId/assignment	rider	yes	admin-jwt	ctrl.getOrderAssignmentDetails	rider.service	-
GET	/api/v1/rider/dispatch/orders/:orderId/recommendations	rider	yes	admin-jwt	ctrl.getRecommendedRiders	rider.service	-
POST	/api/v1/rider/dispatch/simulate	rider	yes	admin-jwt	ctrl.simulateAutoAssign	rider.service	-
GET	/api/v1/rider/dispatch/unassigned	rider	yes	admin-jwt	ctrl.listUnassignedOrders	rider.service	-
GET	/api/v1/rider/dispatch/unassigned/count	rider	yes	admin-jwt	ctrl.getUnassignedOrdersCount	rider.service	-
GET	/api/v1/rider/distribution	rider	yes	admin-jwt	ctrl.getRiderDistribution	rider.service	-
GET	/api/v1/rider/fleet	rider	yes	admin-jwt	ctrl.listVehicles	rider.service	-
POST	/api/v1/rider/fleet	rider	yes	admin-jwt	ctrl.createVehicle	rider.service	-
DELETE	/api/v1/rider/fleet/:vehicleId	rider	yes	admin-jwt	ctrl.deleteVehicle	rider.service	-
PUT	/api/v1/rider/fleet/:vehicleId	rider	yes	admin-jwt	ctrl.updateVehicle	rider.service	-
GET	/api/v1/rider/fleet/maintenance	rider	yes	admin-jwt	ctrl.listMaintenanceTasks	rider.service	-
POST	/api/v1/rider/fleet/maintenance	rider	yes	admin-jwt	ctrl.createMaintenanceTask	rider.service	-
GET	/api/v1/rider/fleet/maintenance/:taskId	rider	yes	admin-jwt	ctrl.getMaintenanceTaskById	rider.service	-
PUT	/api/v1/rider/fleet/maintenance/:taskId	rider	yes	admin-jwt	ctrl.updateMaintenanceTask	rider.service	-
GET	/api/v1/rider/fleet/summary	rider	yes	admin-jwt	ctrl.getFleetSummary	rider.service	-
GET	/api/v1/rider/fleet/vehicles	rider	yes	admin-jwt	ctrl.listVehicles	rider.service	-
POST	/api/v1/rider/fleet/vehicles	rider	yes	admin-jwt	ctrl.createVehicle	rider.service	-
GET	/api/v1/rider/fleet/vehicles/:vehicleId	rider	yes	admin-jwt	ctrl.getVehicleById	rider.service	-
PUT	/api/v1/rider/fleet/vehicles/:vehicleId	rider	yes	admin-jwt	ctrl.updateVehicle	rider.service	-
GET	/api/v1/rider/health	rider	no	-	res.status	rider.service	-
GET	/api/v1/rider/hr/access	rider	yes	admin-jwt	ctrl.listRiderAccess	rider.service	-
PUT	/api/v1/rider/hr/access/:riderId	rider	yes	admin-jwt	ctrl.updateRiderAccess	rider.service	-
GET	/api/v1/rider/hr/compliance/:riderId/suspension	rider	yes	admin-jwt	ctrl.getRiderSuspension	rider.service	-
PUT	/api/v1/rider/hr/compliance/:riderId/suspension	rider	yes	admin-jwt	ctrl.manageSuspension	rider.service	-
GET	/api/v1/rider/hr/compliance/:riderId/violations	rider	yes	admin-jwt	ctrl.getRiderViolations	rider.service	-
GET	/api/v1/rider/hr/compliance/alerts	rider	yes	admin-jwt	ctrl.listComplianceAlerts	rider.service	-
GET	/api/v1/rider/hr/contracts	rider	yes	admin-jwt	ctrl.listContracts	rider.service	-
GET	/api/v1/rider/hr/contracts/:riderId	rider	yes	admin-jwt	ctrl.getRiderContract	rider.service	-
PUT	/api/v1/rider/hr/contracts/:riderId	rider	yes	admin-jwt	ctrl.updateContract	rider.service	-
POST	/api/v1/rider/hr/contracts/:riderId/renew	rider	yes	admin-jwt	ctrl.renewContract	rider.service	-
POST	/api/v1/rider/hr/contracts/:riderId/terminate	rider	yes	admin-jwt	ctrl.terminateContract	rider.service	-
GET	/api/v1/rider/hr/dashboard/summary	rider	yes	admin-jwt	ctrl.getHRDashboardSummary	rider.service	-
DELETE	/api/v1/rider/hr/devices/:riderId	rider	yes	admin-jwt	ctrl.unassignDevice	rider.service	-
POST	/api/v1/rider/hr/devices/:riderId	rider	yes	admin-jwt	ctrl.assignDevice	rider.service	-
GET	/api/v1/rider/hr/documents	rider	yes	admin-jwt	ctrl.listDocuments	rider.service	-
GET	/api/v1/rider/hr/documents/:documentId	rider	yes	admin-jwt	ctrl.getDocumentById	rider.service	-
PUT	/api/v1/rider/hr/documents/:documentId	rider	yes	admin-jwt	ctrl.reviewDocument	rider.service	-
GET	/api/v1/rider/hr/documents/:documentId/download	rider	yes	admin-jwt	ctrl.downloadDocument	rider.service	-
GET	/api/v1/rider/hr/documents/:documentId/history	rider	yes	admin-jwt	ctrl.getDocumentHistory	rider.service	-
GET	/api/v1/rider/hr/documents/:documentId/rejection-reason	rider	yes	admin-jwt	ctrl.getDocumentRejectionReason	rider.service	-
GET	/api/v1/rider/hr/riders	rider	yes	admin-jwt	ctrl.listHRRiders	rider.service	-
POST	/api/v1/rider/hr/riders	rider	yes	admin-jwt	ctrl.onboardRider	rider.service	-
GET	/api/v1/rider/hr/riders/:riderId	rider	yes	admin-jwt	ctrl.getRiderHR	rider.service	-
PUT	/api/v1/rider/hr/riders/:riderId	rider	yes	admin-jwt	ctrl.updateRiderHR	rider.service	-
POST	/api/v1/rider/hr/riders/:riderId/approve	rider	yes	admin-jwt	ctrl.approveOnboarding	rider.service	-
POST	/api/v1/rider/hr/riders/:riderId/remind	rider	yes	admin-jwt	ctrl.sendRiderReminder	rider.service	-
GET	/api/v1/rider/hr/training	rider	yes	admin-jwt	ctrl.listTraining	rider.service	-
PUT	/api/v1/rider/hr/training/:riderId	rider	yes	admin-jwt	ctrl.markTrainingCompleted	rider.service	-
GET	/api/v1/rider/kit/config	rider	no	-	ctrl.getKitConfig	rider.service	-
POST	/api/v1/rider/kit/config	rider	yes	admin-jwt	ctrl.updateKitConfig	rider.service	-
GET	/api/v1/rider/kit/training-videos	rider	no	-	ctrl.getKitTrainingVideos	rider.service	-
POST	/api/v1/rider/kit/training-videos	rider	yes	admin-jwt	ctrl.createKitTrainingVideo	rider.service	-
DELETE	/api/v1/rider/kit/training-videos/:id	rider	yes	admin-jwt	ctrl.deleteKitTrainingVideo	rider.service	-
PUT	/api/v1/rider/kit/training-videos/:id	rider	yes	admin-jwt	ctrl.updateKitTrainingVideo	rider.service	-
GET	/api/v1/rider/legal/config	rider	no	-	ctrl.getLegalConfig	rider.service	-
GET	/api/v1/rider/legal/privacy	rider	no	-	ctrl.getLegalPrivacy	rider.service	-
GET	/api/v1/rider/legal/terms	rider	no	-	ctrl.getLegalTerms	rider.service	-
GET	/api/v1/rider/notifications	rider	yes	admin-jwt	ctrl.listDashboardNotifications	rider.service	-
PUT	/api/v1/rider/notifications/:notificationId/read	rider	yes	admin-jwt	ctrl.markNotificationRead	rider.service	-
POST	/api/v1/rider/notifications/read-all	rider	yes	admin-jwt	ctrl.markAllNotificationsRead	rider.service	-
GET	/api/v1/rider/orders	rider	yes	admin-jwt	ctrl.listRiderOrders	rider.service	-
POST	/api/v1/rider/orders/:orderId/alert	rider	yes	admin-jwt	ctrl.alertRiderOrder	rider.service	-
POST	/api/v1/rider/orders/:orderId/assign	rider	yes	admin-jwt	ctrl.assignRiderOrder	rider.service	-
GET	/api/v1/rider/search	rider	yes	admin-jwt	ctrl.search	rider.service	-
GET	/api/v1/rider/shifts	rider	yes	admin-jwt	ctrl.listShifts	rider.service	-
POST	/api/v1/rider/shifts	rider	yes	admin-jwt	ctrl.createShift	rider.service	-
DELETE	/api/v1/rider/shifts/:shiftId	rider	yes	admin-jwt	ctrl.deleteShift	rider.service	-
GET	/api/v1/rider/shifts/:shiftId	rider	yes	admin-jwt	ctrl.getShiftById	rider.service	-
PUT	/api/v1/rider/shifts/:shiftId	rider	yes	admin-jwt	ctrl.updateShift	rider.service	-
POST	/api/v1/rider/shifts/:shiftId/assign	rider	yes	admin-jwt	ctrl.adminAssignRiderToShift	rider.service	-
GET	/api/v1/rider/shifts/:shiftId/assignments	rider	yes	admin-jwt	ctrl.getShiftAssignments	rider.service	-
DELETE	/api/v1/rider/shifts/:shiftId/assignments/:riderId	rider	yes	admin-jwt	ctrl.adminUnassignRiderFromShift	rider.service	-
POST	/api/v1/rider/shifts/:shiftId/unassign	rider	yes	admin-jwt	ctrl.adminUnassignRiderFromShift	rider.service	-
GET	/api/v1/rider/shifts/available/list	rider	yes	admin-jwt	ctrl.listAvailableShiftsForRider	rider.service	-
POST	/api/v1/rider/shifts/cancel	rider	yes	admin-jwt	ctrl.cancelShiftForRider	rider.service	-
POST	/api/v1/rider/shifts/end	rider	yes	admin-jwt	ctrl.endShiftForRider	rider.service	-
GET	/api/v1/rider/shifts/filter-options	rider	yes	admin-jwt	ctrl.getShiftFilterOptions	rider.service	-
GET	/api/v1/rider/shifts/my	rider	yes	admin-jwt	ctrl.getMyShiftsForRider	rider.service	-
POST	/api/v1/rider/shifts/select	rider	yes	admin-jwt	ctrl.selectShiftForRider	rider.service	-
POST	/api/v1/rider/shifts/start	rider	yes	admin-jwt	ctrl.startShiftForRider	rider.service	-
GET	/api/v1/rider/summary	rider	yes	admin-jwt	ctrl.getSummary	rider.service	-
GET	/api/v1/rider/support-chat/conversation	support-chat	yes	customer-jwt	controller.riderGetConversation	support-chat.service	-
GET	/api/v1/rider/support-chat/conversation/messages	support-chat	yes	customer-jwt	controller.riderGetMessages	support-chat.service	-
POST	/api/v1/rider/support-chat/conversation/messages	support-chat	yes	customer-jwt	controller.riderSendMessage	support-chat.service	-
POST	/api/v1/rider/support-chat/conversation/read	support-chat	yes	customer-jwt	controller.riderMarkRead	support-chat.service	-
GET	/api/v1/rider/training/:riderId	rider	yes	admin-jwt	ctrl.getRiderTraining	rider.service	-
POST	/api/v1/rider/training/:riderId/modules/:moduleId/complete	rider	yes	admin-jwt	ctrl.markModuleComplete	rider.service	-
DELETE	/api/v1/shared/alerts	shared	yes	admin-jwt	ctrl.clearResolvedAlerts	shared.service	-
GET	/api/v1/shared/alerts	shared	yes	admin-jwt	ctrl.listAlerts	shared.service	-
GET	/api/v1/shared/alerts/:id	shared	yes	admin-jwt	ctrl.getAlertById	shared.service	-
POST	/api/v1/shared/alerts/:id/action	shared	yes	admin-jwt	ctrl.performAlertAction	shared.service	-
PUT	/api/v1/shared/alerts/read-all	shared	yes	admin-jwt	ctrl.markAllAlertsRead	shared.service	-
GET	/api/v1/shared/analytics/dispatch-efficiency	shared	yes	admin-jwt	ctrl.getDispatchEfficiency	shared.service	-
GET	/api/v1/shared/analytics/drill-down	shared	yes	admin-jwt	ctrl.getDrillDown	shared.service	-
GET	/api/v1/shared/analytics/fleet-utilization	shared	yes	admin-jwt	ctrl.getFleetUtilization	shared.service	-
GET	/api/v1/shared/analytics/hub-comparison	shared	yes	admin-jwt	ctrl.getHubComparison	shared.service	-
POST	/api/v1/shared/analytics/reports/export	shared	yes	admin-jwt	ctrl.exportReport	shared.service	-
GET	/api/v1/shared/analytics/reports/schedules	shared	yes	admin-jwt	ctrl.getReportSchedules	shared.service	-
POST	/api/v1/shared/analytics/reports/schedules	shared	yes	admin-jwt	ctrl.createReportSchedule	shared.service	-
GET	/api/v1/shared/analytics/rider-leaderboard	shared	yes	admin-jwt	ctrl.getRiderLeaderboard	shared.service	-
GET	/api/v1/shared/analytics/rider-performance	shared	yes	admin-jwt	ctrl.getRiderPerformance	shared.service	-
GET	/api/v1/shared/analytics/sla-adherence	shared	yes	admin-jwt	ctrl.getSlaAdherence	shared.service	-
POST	/api/v1/shared/approvals/batch-approve	shared	yes	admin-jwt	ctrl.batchApprove	shared.service	-
GET	/api/v1/shared/approvals/queue	shared	yes	admin-jwt	ctrl.listApprovals	shared.service	-
POST	/api/v1/shared/approvals/queue	shared	yes	admin-jwt	ctrl.createApprovalRequest	shared.service	-
GET	/api/v1/shared/approvals/queue/:id	shared	yes	admin-jwt	ctrl.getApprovalById	shared.service	-
POST	/api/v1/shared/approvals/queue/:id/approve	shared	yes	admin-jwt	ctrl.approveRequest	shared.service	-
POST	/api/v1/shared/approvals/queue/:id/reject	shared	yes	admin-jwt	ctrl.rejectRequest	shared.service	-
GET	/api/v1/shared/approvals/summary	shared	yes	admin-jwt	ctrl.getApprovalSummary	shared.service	-
DELETE	/api/v1/shared/bulk-ops/:type	shared	yes	admin-jwt	ctrl.deleteByType	shared.service	-
GET	/api/v1/shared/bulk-ops/export/:type	shared	yes	admin-jwt	ctrl.exportByType	shared.service	-
POST	/api/v1/shared/bulk-ops/import/products	shared	yes	admin-jwt	ctrl.importProducts	shared.service	-
POST	/api/v1/shared/bulk-ops/inventory	shared	yes	admin-jwt	ctrl.bulkInventory	shared.service	-
POST	/api/v1/shared/bulk-ops/orders	shared	yes	admin-jwt	ctrl.bulkOrders	shared.service	-
POST	/api/v1/shared/bulk-ops/products	shared	yes	admin-jwt	ctrl.bulkProducts	shared.service	-
POST	/api/v1/shared/call-logs	shared	yes	admin-jwt	ctrl.createCallLog	shared.service	-
GET	/api/v1/shared/call-logs/by-customer/:customerId	shared	yes	admin-jwt	ctrl.getCallLogsByCustomer	shared.service	-
GET	/api/v1/shared/call-logs/by-order/:orderId	shared	yes	admin-jwt	ctrl.getCallLogsByOrder	shared.service	-
GET	/api/v1/shared/call-logs/by-ticket/:ticketId	shared	yes	admin-jwt	ctrl.getCallLogsByTicket	shared.service	-
